treino_id,unique_id,ds,y,y_pred,diferença_%,flag,dataset,modelo,comentario,data_treino
V43_cluster_0_2023,Aguanil,2022-12-31T00:00:00,1.56,1.5253273,2.22,validacao,V45,LSTM,"Treinos/27_01_2026_modelo_simetrico/Modelos/V43_cluster_0_2023_(2023)
Modelo LSTM. Treino: 2012 a 2021. Validação: 2022. Teste: 2023 a 2026.
Dataset: V45. Log Transform: Sim.
Obs: O modelo foi treinado com o dataset V44, mas agora vou testa-lo com o dataset V45, pois uma parte dos dados de teste são reais e outra parte são dados estimados por um modelo. IGNORE OS VALORES DE HIPERPARÂMETROS (Os parametros corretos estão no arquivo: 27_01_2026_modelo_simetrico.csv).

Hyperparams:
input_size: 3, h: 1, lr: 0.0001092083381402252, batch: 32, encoder n layers: 64, decoder layers: 2",2026-02-12T10:48:33
V43_cluster_0_2023,Alfenas,2022-12-31T00:00:00,0.9243951612903224,1.8107928,95.89,validacao,V45,LSTM,"Treinos/27_01_2026_modelo_simetrico/Modelos/V43_cluster_0_2023_(2023)
Modelo LSTM. Treino: 2012 a 2021. Validação: 2022. Teste: 2023 a 2026.
Dataset: V45. Log Transform: Sim.
Obs: O modelo foi treinado com o dataset V44, mas agora vou testa-lo com o dataset V45, pois uma parte dos dados de teste são reais e outra parte são dados estimados por um modelo. IGNORE OS VALORES DE HIPERPARÂMETROS (Os parametros corretos estão no arquivo: 27_01_2026_modelo_simetrico.csv).

Hyperparams:
input_size: 3, h: 1, lr: 0.0001092083381402252, batch: 32, encoder n layers: 64, decoder layers: 2",2026-02-12T10:48:33
V43_cluster_0_2023,Alto_Caparao,2022-12-31T00:00:00,1.5,1.4572752,2.85,validacao,V45,LSTM,"Treinos/27_01_2026_modelo_simetrico/Modelos/V43_cluster_0_2023_(2023)
Modelo LSTM. Treino: 2012 a 2021. Validação: 2022. Teste: 2023 a 2026.
Dataset: V45. Log Transform: Sim.
Obs: O modelo foi treinado com o dataset V44, mas agora vou testa-lo com o dataset V45, pois uma parte dos dados de teste são reais e outra parte são dados estimados por um modelo. IGNORE OS VALORES DE HIPERPARÂMETROS (Os parametros corretos estão no arquivo: 27_01_2026_modelo_simetrico.csv).

Hyperparams:
input_size: 3, h: 1, lr: 0.0001092083381402252, batch: 32, encoder n layers: 64, decoder layers: 2",2026-02-12T10:48:33
V43_cluster_0_2023,Alto_Jequitiba,2022-12-31T00:00:00,0.9,1.4076258,56.4,validacao,V45,LSTM,"Treinos/27_01_2026_modelo_simetrico/Modelos/V43_cluster_0_2023_(2023)
Modelo LSTM. Treino: 2012 a 2021. Validação: 2022. Teste: 2023 a 2026.
Dataset: V45. Log Transform: Sim.
Obs: O modelo foi treinado com o dataset V44, mas agora vou testa-lo com o dataset V45, pois uma parte dos dados de teste são reais e outra parte são dados estimados por um modelo. IGNORE OS VALORES DE HIPERPARÂMETROS (Os parametros corretos estão no arquivo: 27_01_2026_modelo_simetrico.csv).

Hyperparams:
input_size: 3, h: 1, lr: 0.0001092083381402252, batch: 32, encoder n layers: 64, decoder layers: 2",2026-02-12T10:48:33
V43_cluster_0_2023,Amparo_do_Serra,2022-12-31T00:00:00,1.8000000000000005,1.2153368,32.48,validacao,V45,LSTM,"Treinos/27_01_2026_modelo_simetrico/Modelos/V43_cluster_0_2023_(2023)
Modelo LSTM. Treino: 2012 a 2021. Validação: 2022. Teste: 2023 a 2026.
Dataset: V45. Log Transform: Sim.
Obs: O modelo foi treinado com o dataset V44, mas agora vou testa-lo com o dataset V45, pois uma parte dos dados de teste são reais e outra parte são dados estimados por um modelo. IGNORE OS VALORES DE HIPERPARÂMETROS (Os parametros corretos estão no arquivo: 27_01_2026_modelo_simetrico.csv).

Hyperparams:
input_size: 3, h: 1, lr: 0.0001092083381402252, batch: 32, encoder n layers: 64, decoder layers: 2",2026-02-12T10:48:33
V43_cluster_0_2023,Araponga,2022-12-31T00:00:00,1.260041407867495,1.3246675,5.13,validacao,V45,LSTM,"Treinos/27_01_2026_modelo_simetrico/Modelos/V43_cluster_0_2023_(2023)
Modelo LSTM. Treino: 2012 a 2021. Validação: 2022. Teste: 2023 a 2026.
Dataset: V45. Log Transform: Sim.
Obs: O modelo foi treinado com o dataset V44, mas agora vou testa-lo com o dataset V45, pois uma parte dos dados de teste são reais e outra parte são dados estimados por um modelo. IGNORE OS VALORES DE HIPERPARÂMETROS (Os parametros corretos estão no arquivo: 27_01_2026_modelo_simetrico.csv).

Hyperparams:
input_size: 3, h: 1, lr: 0.0001092083381402252, batch: 32, encoder n layers: 64, decoder layers: 2",2026-02-12T10:48:33
V43_cluster_0_2023,Astolfo_Dutra,2022-12-31T00:00:00,0.625,1.4385412,130.17,validacao,V45,LSTM,"Treinos/27_01_2026_modelo_simetrico/Modelos/V43_cluster_0_2023_(2023)
Modelo LSTM. Treino: 2012 a 2021. Validação: 2022. Teste: 2023 a 2026.
Dataset: V45. Log Transform: Sim.
Obs: O modelo foi treinado com o dataset V44, mas agora vou testa-lo com o dataset V45, pois uma parte dos dados de teste são reais e outra parte são dados estimados por um modelo. IGNORE OS VALORES DE HIPERPARÂMETROS (Os parametros corretos estão no arquivo: 27_01_2026_modelo_simetrico.csv).

Hyperparams:
input_size: 3, h: 1, lr: 0.0001092083381402252, batch: 32, encoder n layers: 64, decoder layers: 2",2026-02-12T10:48:33
V43_cluster_0_2023,Bambui,2022-12-31T00:00:00,1.5,1.564851,4.32,validacao,V45,LSTM,"Treinos/27_01_2026_modelo_simetrico/Modelos/V43_cluster_0_2023_(2023)
Modelo LSTM. Treino: 2012 a 2021. Validação: 2022. Teste: 2023 a 2026.
Dataset: V45. Log Transform: Sim.
Obs: O modelo foi treinado com o dataset V44, mas agora vou testa-lo com o dataset V45, pois uma parte dos dados de teste são reais e outra parte são dados estimados por um modelo. IGNORE OS VALORES DE HIPERPARÂMETROS (Os parametros corretos estão no arquivo: 27_01_2026_modelo_simetrico.csv).

Hyperparams:
input_size: 3, h: 1, lr: 0.0001092083381402252, batch: 32, encoder n layers: 64, decoder layers: 2",2026-02-12T10:48:33
V43_cluster_0_2023,Boa_Esperanca,2022-12-31T00:00:00,0.9726256983240223,1.6755747,72.27,validacao,V45,LSTM,"Treinos/27_01_2026_modelo_simetrico/Modelos/V43_cluster_0_2023_(2023)
Modelo LSTM. Treino: 2012 a 2021. Validação: 2022. Teste: 2023 a 2026.
Dataset: V45. Log Transform: Sim.
Obs: O modelo foi treinado com o dataset V44, mas agora vou testa-lo com o dataset V45, pois uma parte dos dados de teste são reais e outra parte são dados estimados por um modelo. IGNORE OS VALORES DE HIPERPARÂMETROS (Os parametros corretos estão no arquivo: 27_01_2026_modelo_simetrico.csv).

Hyperparams:
input_size: 3, h: 1, lr: 0.0001092083381402252, batch: 32, encoder n layers: 64, decoder layers: 2",2026-02-12T10:48:33
V43_cluster_0_2023,Bom_Jesus_do_Galho,2022-12-31T00:00:00,0.7801587301587303,1.0967324,40.58,validacao,V45,LSTM,"Treinos/27_01_2026_modelo_simetrico/Modelos/V43_cluster_0_2023_(2023)
Modelo LSTM. Treino: 2012 a 2021. Validação: 2022. Teste: 2023 a 2026.
Dataset: V45. Log Transform: Sim.
Obs: O modelo foi treinado com o dataset V44, mas agora vou testa-lo com o dataset V45, pois uma parte dos dados de teste são reais e outra parte são dados estimados por um modelo. IGNORE OS VALORES DE HIPERPARÂMETROS (Os parametros corretos estão no arquivo: 27_01_2026_modelo_simetrico.csv).

Hyperparams:
input_size: 3, h: 1, lr: 0.0001092083381402252, batch: 32, encoder n layers: 64, decoder layers: 2",2026-02-12T10:48:33
